,MAE,MAE,RMSE,RMSE
,mean,std,mean,std
Name,,,,
ELMo,63.31741853306054,0.4592526097831558,80.88620341912342,0.7909569155852066
ELMo/MLP,64.0161337903264,0.972192807098645,81.5310305463821,0.9718998182171413
XLNet,65.09709867586119,1.2107623869283621,82.25746745949705,1.536841073219726
XLNet/MLP,64.66335007753085,0.8898115720248397,82.26956340960571,1.0217292762630188
roBERTa,65.56299937774388,1.2120142002277952,82.80892347582876,1.1670594634667317
roBERTa/MLP,65.70058732088073,1.234679566700494,83.06776839070649,1.4460650743013381
